antecedents,consequents,support,confidence,lift
"Academic Pressure=Low , CGPA (categorical)=Low, Family History=No, Suicidal Thoughts=No, Work Study Hours=Low",Depression=0,0.011186003155026531,0.9750000000000001,2.3524826989619383
"Academic Pressure=High, Financial Stress=High, Sleep Duration=Very short, Suicidal Thoughts=Yes",Depression=1,0.03212390649648645,0.9749727965179543,1.665071102160102
"Academic Pressure=High, CGPA (categorical)=Average, Financial Stress=High, Suicidal Thoughts=Yes",Depression=1,0.03208805392227162,0.9749455337690631,1.6650245424863281
"Academic Pressure=High, Financial Stress=High, Sleep Duration=Adequate, Suicidal Thoughts=Yes",Depression=1,0.023698551556001722,0.9749262536873158,1.6649916157143407
"Academic Pressure=High, Dietary Habits=Unhealthy, Family History=Yes, Sleep Duration=Very short, Study Satisfaction=Low, Suicidal Thoughts=Yes",Depression=1,0.011150150580811702,0.9749216300940438,1.6649837194821866
"Academic Pressure=High, Dietary Habits=Unhealthy, Study Satisfaction=Moderate, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.013874946221138678,0.9748110831234257,1.6647949259416233
"Academic Pressure=Low , CGPA (categorical)=Low, Family History=Yes, Financial Stress=Low, Suicidal Thoughts=No",Depression=0,0.012476695826760361,0.9747899159663865,2.351975807624088
"Academic Pressure=High, CGPA (categorical)=Low, Family History=Yes, Financial Stress=High, Suicidal Thoughts=Yes",Depression=1,0.015165638892872509,0.9746543778801844,1.6645273027084315
"Academic Pressure=High, Dietary Habits=Unhealthy, Financial Stress=High, Study Satisfaction=Low",Depression=1,0.024702423634016923,0.9745403111739745,1.6643324981180811
"Academic Pressure=High, Dietary Habits=Moderate, Family History=No, Study Satisfaction=Low, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.01222572780725656,0.9742857142857143,1.6638976942724188
"Academic Pressure=High, Dietary Habits=Moderate, Financial Stress=High, Suicidal Thoughts=Yes",Depression=1,0.031155886992686076,0.9742152466367714,1.6637773487137417
"Academic Pressure=High, CGPA (categorical)=Average, Financial Stress=High, Study Satisfaction=High, Suicidal Thoughts=Yes",Depression=1,0.010827477412878244,0.9741935483870967,1.6637402921634155
"Academic Pressure=High, Dietary Habits=Unhealthy, Financial Stress=Moderate, Sleep Duration=Very short, Suicidal Thoughts=Yes",Depression=1,0.0175319087910512,0.9741035856573707,1.663586652654628
"Academic Pressure=Low , CGPA (categorical)=Average, Financial Stress=Low, Study Satisfaction=High, Suicidal Thoughts=No",Depression=0,0.013480567904775562,0.9740932642487046,2.3502949244312172
"Academic Pressure=High, CGPA (categorical)=Average, Financial Stress=Moderate, Study Satisfaction=Low, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.010755772264448587,0.9740259740259739,1.6634541065106825
"Academic Pressure=High, Dietary Habits=Unhealthy, Financial Stress=High, Sleep Duration=Very short",Depression=1,0.017352645919977053,0.9738430583501005,1.663141720762981
"Academic Pressure=High, Dietary Habits=Unhealthy, Study Satisfaction=Low, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.030618098379463644,0.9737742303306728,1.6630241753847126
"Dietary Habits=Unhealthy, Family History=No, Financial Stress=High, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.019898178689229887,0.9736842105263158,1.6628704384031352
"Financial Stress=High, Sleep Duration=Adequate, Study Satisfaction=Low, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.010612361967589273,0.9736842105263158,1.6628704384031352
"CGPA (categorical)=Average, Dietary Habits=Unhealthy, Financial Stress=High, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.014448587408575936,0.9734299516908212,1.6624362118883411
"Academic Pressure=High, Family History=Yes, Financial Stress=High, Sleep Duration=Very short, Work Study Hours=High",Depression=1,0.010504804244944786,0.9734219269102989,1.6624225070647844
"Academic Pressure=Low , CGPA (categorical)=Low, Financial Stress=Low, Suicidal Thoughts=No",Depression=0,0.028753764520292557,0.9733009708737864,2.348383276783015
"Academic Pressure=Low , Financial Stress=Low, Study Satisfaction=High, Suicidal Thoughts=No, Work Study Hours=Moderate",Depression=0,0.01175964434246379,0.9732937685459941,2.3483658989865805
"Academic Pressure=High, Dietary Habits=Unhealthy, Sleep Duration=Very short, Study Satisfaction=Low, Suicidal Thoughts=Yes",Depression=1,0.02090205076724509,0.973288814691152,1.6621951763020826
"Academic Pressure=High, Dietary Habits=Unhealthy, Family History=Yes, Sleep Duration=Very short, Suicidal Thoughts=Yes",Depression=1,0.02212103829054926,0.973186119873817,1.6620197927700529
"Academic Pressure=High, Financial Stress=High, Study Satisfaction=Moderate, Suicidal Thoughts=Yes",Depression=1,0.018105549978488455,0.9730250481695568,1.6617447124384814
"CGPA (categorical)=Average, Dietary Habits=Unhealthy, Financial Stress=High, Study Satisfaction=Low, Suicidal Thoughts=Yes",Depression=1,0.011580381471389645,0.9728915662650602,1.6615167503223771
"Academic Pressure=Low , Dietary Habits=Healthy, Financial Stress=Low, Suicidal Thoughts=No, Work Study Hours=High",Depression=0,0.010289688799655815,0.9728813559322035,2.3473708286903996
"Academic Pressure=Low , Dietary Habits=Moderate, Financial Stress=Low, Suicidal Thoughts=No, Work Study Hours=Moderate",Depression=0,0.010289688799655815,0.9728813559322035,2.3473708286903996
"Academic Pressure=High, Dietary Habits=Unhealthy, Financial Stress=Moderate, Study Satisfaction=Moderate, Suicidal Thoughts=Yes",Depression=1,0.01150867632295999,0.9727272727272729,1.661236167702002
"Academic Pressure=High, Financial Stress=High, Study Satisfaction=Low, Work Study Hours=High",Depression=1,0.02685357808690664,0.9727272727272728,1.6612361677020018
"Academic Pressure=High, Financial Stress=High, Suicidal Thoughts=Yes",Depression=1,0.09192600028682059,0.9726858877086495,1.6611654898340469
"Academic Pressure=High, CGPA (categorical)=High, Dietary Habits=Unhealthy, Suicidal Thoughts=Yes, Work Study Hours=Moderate",Depression=1,0.012727663846264161,0.9726027397260273,1.6610234886381554
"Academic Pressure=High, CGPA (categorical)=High, Dietary Habits=Moderate, Family History=Yes, Study Satisfaction=Low, Suicidal Thoughts=Yes",Depression=1,0.010110425928581673,0.9724137931034483,1.6607008031619754
"Academic Pressure=Low , Family History=Yes, Financial Stress=Low, Study Satisfaction=High, Suicidal Thoughts=No",Depression=0,0.018930159185429514,0.9723756906077349,2.346150757995756
"Academic Pressure=High, Dietary Habits=Unhealthy, Family History=No, Financial Stress=High, Study Satisfaction=Low",Depression=1,0.012620106123619676,0.9723756906077349,1.6606357312289335
